2.87 0.00105304 -0.00295069 0.000913336 0.867333
2.88 0.00104201 -0.00291927 0.000903553 0.867125
2.89 0.00103109 -0.00288817 0.000893874 0.86692
2.9 0.00102028 -0.0028574 0.000884298 0.866719
2.91 0.00100958 -0.00282695 0.000874824 0.866521
2.92 0.00099899 -0.00279683 0.000865452 0.866326
2.93 0.000988505 -0.00276701 0.000856179 0.866135
2.94 0.000978125 -0.00273752 0.000847004 0.865947
2.95 0.00096785 -0.00270833 0.000837928 0.865763
2.96 0.000957679 -0.00267944 0.000828949 0.865581
2.97 0.000947611 -0.00265086 0.000820065 0.865403
2.98 0.000937645 -0.00262259 0.000811276 0.865227
2.99 0.00092778 -0.0025946 0.000802581 0.865055
3.0 0.000918015 -0.00256692 0.000793978 0.864886
3.01 0.000908349 -0.00253952 0.000785468 0.86472
3.02 0.000898782 -0.00251242 0.000777048 0.864556
3.03 0.000889312 -0.00248559 0.000768718 0.864396
3.04 0.000879939 -0.00245906 0.000760477 0.864238
3.05 0.000870661 -0.0024328 0.000752324 0.864083
3.06 0.000861478 -0.00240682 0.000744258 0.863931
3.07 0.000852389 -0.00238111 0.000736278 0.863782
3.08 0.000843392 -0.00235567 0.000728383 0.863635
3.09 0.000834488 -0.0023305 0.000720573 0.863491
3.1 0.000825675 -0.0023056 0.000712846 0.86335
3.11 0.000816952 -0.00228096 0.000705202 0.863211
3.12 0.000808319 -0.00225658 0.00069764 0.863075
3.13 0.000799774 -0.00223246 0.000690158 0.862941
3.14 0.000791317 -0.0022086 0.000682756 0.86281
3.15 0.000782947 -0.00218498 0.000675434 0.862681
3.16 0.000774664 -0.00216162 0.00066819 0.862555
3.17 0.000766465 -0.0021385 0.000661023 0.862431
3.18 0.000758351 -0.00211563 0.000653933 0.862309
3.19 0.00075032 -0.002093 0.000646918 0.86219
3.2 0.000742373 -0.00207061 0.000639979 0.862072
3.21 0.000734507 -0.00204846 0.000633114 0.861958
3.22 0.000726723 -0.00202654 0.000626322 0.861845
3.23 0.000719019 -0.00200485 0.000619603 0.861735
3.24 0.000711395 -0.0019834 0.000612956 0.861627
3.25 0.000703849 -0.00196217 0.000606381 0.861521
3.26 0.000696382 -0.00194116 0.000599875 0.861417
3.27 0.000688992 -0.00192038 0.000593439 0.861315
3.28 0.000681679 -0.00189982 0.000587072 0.861215
3.29 0.000674442 -0.00187948 0.000580773 0.861117
3.3 0.00066728 -0.00185936 0.000574542 0.861021
3.31 0.000660192 -0.00183944 0.000568378 0.860928
3.32 0.000653178 -0.00181974 0.000562279 0.860836
3.33 0.000646237 -0.00180025 0.000556246 0.860746
3.34 0.000639368 -0.00178097 0.000550277 0.860658
3.35 0.00063257 -0.00176189 0.000544372 0.860572
3.36 0.000625844 -0.00174301 0.000538531 0.860488
3.37 0.000619187 -0.00172434 0.000532752 0.860405
3.38 0.0006126 -0.00170586 0.000527035 0.860325
3.39 0.000606082 -0.00168758 0.000521379 0.860246
3.4 0.000599631 -0.0016695 0.000515784 0.860169
3.41 0.000593248 -0.0016516 0.000510249 0.860094
3.42 0.000586932 -0.0016339 0.000504773 0.86002
3.43 0.000580682 -0.00161639 0.000499356 0.859948
3.44 0.000574497 -0.00159906 0.000493997 0.859878
3.45 0.000568377 -0.00158192 0.000488696 0.859809
3.46 0.000562321 -0.00156496 0.000483451 0.859742
3.47 0.000556328 -0.00154818 0.000478262 0.859677
3.48 0.000550398 -0.00153158 0.00047313 0.859613
3.49 0.00054453 -0.00151515 0.000468052 0.859551
3.5 0.000538724 -0.0014989 0.000463028 0.859491
3.51 0.000532979 -0.00148283 0.000458059 0.859432
3.52 0.000527294 -0.00146692 0.000453143 0.859374
3.53 0.000521668 -0.00145119 0.000448279 0.859318
3.54 0.000516102 -0.00143562 0.000443468 0.859264
3.55 0.000510594 -0.00142022 0.000438708 0.859211
3.56 0.000505145 -0.00140499 0.000434 0.859159
3.57 0.000499752 -0.00138991 0.000429341 0.859109
3.58 0.000494416 -0.001375 0.000424733 0.85906
3.59 0.000489137 -0.00136025 0.000420175 0.859013
3.6 0.000483913 -0.00134565 0.000415665 0.858967
3.61 0.000478744 -0.00133121 0.000411203 0.858922
3.62 0.000473629 -0.00131693 0.00040679 0.858879
3.63 0.000468568 -0.0013028 0.000402424 0.858837
3.64 0.000463561 -0.00128881 0.000398104 0.858796
3.65 0.000458607 -0.00127498 0.000393831 0.858757
3.66 0.000453704 -0.0012613 0.000389604 0.858718
3.67 0.000448854 -0.00124776 0.000385423 0.858682
3.68 0.000444055 -0.00123436 0.000381286 0.858646
3.69 0.000439306 -0.00122111 0.000377193 0.858612
3.7 0.000434608 -0.00120801 0.000373145 0.858578
3.71 0.000429959 -0.00119504 0.00036914 0.858546
3.72 0.000425359 -0.00118221 0.000365178 0.858516
3.73 0.000420809 -0.00116952 0.000361258 0.858486
3.74 0.000416306 -0.00115696 0.000357381 0.858458
3.75 0.000411851 -0.00114454 0.000353545 0.85843
3.76 0.000407443 -0.00113225 0.00034975 0.858404
3.77 0.000403081 -0.00112009 0.000345997 0.858379
3.78 0.000398766 -0.00110806 0.000342283 0.858355
3.79 0.000394497 -0.00109616 0.000338609 0.858332
3.8 0.000390273 -0.00108439 0.000334975 0.85831
3.81 0.000386093 -0.00107275 0.00033138 0.85829
3.82 0.000381958 -0.00106123 0.000327823 0.85827
3.83 0.000377867 -0.00104983 0.000324305 0.858251
3.84 0.000373819 -0.00103855 0.000320824 0.858234
3.85 0.000369814 -0.0010274 0.000317381 0.858217
3.86 0.000365852 -0.00101636 0.000313975 0.858202
3.87 0.000361932 -0.00100545 0.000310605 0.858187
3.88 0.000358053 -0.000994648 0.000307272 0.858173
3.89 0.000354216 -0.000983964 0.000303974 0.858161
3.9 0.000350419 -0.000973394 0.000300712 0.858149
3.91 0.000346663 -0.000962938 0.000297485 0.858138
3.92 0.000342947 -0.000952594 0.000294292 0.858129
3.93 0.00033927 -0.000942361 0.000291134 0.85812
3.94 0.000335632 -0.000932238 0.00028801 0.858112
3.95 0.000332033 -0.000922223 0.000284919 0.858105
3.96 0.000328472 -0.000912315 0.000281861 0.858098
3.97 0.000324949 -0.000902514 0.000278837 0.858093
3.98 0.000321464 -0.000892818 0.000275845 0.858089
3.99 0.000318016 -0.000883226 0.000272884 0.858085
4.0 0.000314604 -0.000873737 0.000269956 0.858082
4.01 0.000311229 -0.000864349 0.000267059 0.858081
4.02 0.00030789 -0.000855063 0.000264194 0.85808
4.03 0.000304586 -0.000845875 0.000261359 0.858079
4.04 0.000301318 -0.000836787 0.000258555 0.85808
4.05 0.000298084 -0.000827796 0.00025578 0.858081
4.06 0.000294885 -0.000818902 0.000253036 0.858084
4.07 0.00029172 -0.000810103 0.000250321 0.858086
4.08 0.000288588 -0.000801398 0.000247635 0.85809
4.09 0.000285491 -0.000792787 0.000244978 0.858095
4.1 0.000282426 -0.000784268 0.00024235 0.8581
4.11 0.000279394 -0.000775841 0.000239749 0.858106
4.12 0.000276394 -0.000767504 0.000237177 0.858113
4.13 0.000273426 -0.000759257 0.000234633 0.85812
4.14 0.00027049 -0.000751098 0.000232115 0.858128
4.15 0.000267586 -0.000743027 0.000229625 0.858137
4.16 0.000264712 -0.000735043 0.000227162 0.858147
4.17 0.000261869 -0.000727144 0.000224725 0.858157
4.18 0.000259056 -0.000719331 0.000222314 0.858168
4.19 0.000256274 -0.000711601 0.000219929 0.85818
4.2 0.000253521 -0.000703954 0.00021757 0.858192
4.21 0.000250798 -0.000696389 0.000215236 0.858206
4.22 0.000248104 -0.000688906 0.000212927 0.858219
4.23 0.000245438 -0.000681503 0.000210643 0.858234
4.24 0.000242801 -0.000674179 0.000208384 0.858249
4.25 0.000240193 -0.000666934 0.000206149 0.858264
4.26 0.000237612 -0.000659767 0.000203938 0.85828
4.27 0.000235059 -0.000652677 0.00020175 0.858297
4.28 0.000232533 -0.000645663 0.000199586 0.858315
4.29 0.000230034 -0.000638725 0.000197446 0.858333
4.3 0.000227562 -0.000631861 0.000195328 0.858352
4.31 0.000225116 -0.000625071 0.000193233 0.858371
4.32 0.000222697 -0.000618354 0.000191161 0.858391
4.33 0.000220303 -0.000611709 0.000189111 0.858411
4.34 0.000217935 -0.000605136 0.000187083 0.858432
4.35 0.000215593 -0.000598633 0.000185076 0.858454
4.36 0.000213275 -0.0005922 0.000183092 0.858476
